t,#,x,y,road,speed,turn,
20,7,363.431111,104.430000,9,13.888889,0,
21,7,371.110000,107.430000,9,13.888889,1,
22,7,371.110000,107.430000,10,13.888889,0,
23,7,371.110000,107.430000,10,13.888889,0,
24,7,371.110000,107.430000,10,13.888889,0,
25,7,371.110000,107.430000,10,13.888889,0,
26,7,371.110000,107.430000,10,13.888889,0,
27,7,371.110000,107.430000,10,13.888889,0,
28,7,371.110000,107.430000,10,13.888889,0,
29,7,371.110000,107.430000,10,13.888889,0,
30,7,371.110000,107.430000,10,13.888889,0,
31,7,371.110000,107.430000,10,13.888889,0,
32,7,364.165556,107.430000,10,13.888889,0,
33,7,357.221111,107.430000,10,13.888889,0,
34,7,350.276667,107.430000,10,13.888889,0,
35,7,343.332222,107.430000,10,13.888889,0,
36,7,336.387778,107.430000,10,13.888889,0,
37,7,329.443333,107.430000,10,13.888889,0,
38,7,322.498889,107.430000,10,13.888889,0,
39,7,315.554444,107.430000,10,13.888889,0,
40,7,308.610000,107.430000,10,13.888889,0,
41,7,301.665556,107.430000,10,13.888889,0,
42,7,294.721111,107.430000,10,13.888889,0,
43,7,287.776667,107.430000,10,13.888889,0,
44,7,280.832222,107.430000,10,13.888889,0,
45,7,273.887778,107.430000,10,13.888889,0,
46,7,266.943333,107.430000,10,13.888889,0,
47,7,259.998889,107.430000,10,13.888889,0,
48,7,253.054444,107.430000,10,13.888889,0,
49,7,246.110000,107.430000,10,13.888889,0,
50,7,239.165556,107.430000,10,13.888889,0,
51,7,232.221111,107.430000,10,13.888889,0,
52,7,225.276667,107.430000,10,13.888889,0,
53,7,218.332222,107.430000,10,13.888889,0,
54,7,211.387778,107.430000,10,13.888889,0,
55,7,204.443333,107.430000,10,13.888889,0,
56,7,197.498889,107.430000,10,13.888889,0,
57,7,190.554444,107.430000,10,13.888889,0,
58,7,183.610000,107.430000,10,13.888889,0,
59,7,176.665556,107.430000,10,13.888889,0,
60,7,169.721111,107.430000,10,13.888889,0,
61,7,162.776667,107.430000,10,13.888889,0,
1,8,151.170000,198.520000,18,7.000000,0,
2,8,151.170000,195.020000,18,7.000000,0,
3,8,151.170000,191.520000,18,10.500000,0,
4,8,151.170000,186.270000,18,13.888889,0,
5,8,151.170000,179.325556,18,13.888889,0,
6,8,151.170000,170.970000,18,13.888889,1,
7,8,151.170000,170.970000,5,13.888889,0,
8,8,158.114444,170.970000,5,13.888889,0,
9,8,165.058889,170.970000,5,13.888889,0,
10,8,172.003333,170.970000,5,13.888889,0,
11,8,178.947778,170.970000,5,13.888889,0,
12,8,185.892222,170.970000,5,13.888889,0,
13,8,192.836667,170.970000,5,13.888889,0,
14,8,199.781111,170.970000,5,13.888889,0,
15,8,206.725556,170.970000,5,13.888889,0,
16,8,213.670000,170.970000,5,13.888889,0,
17,8,220.614444,170.970000,5,13.888889,0,
18,8,227.558889,170.970000,5,13.888889,0,
19,8,234.503333,170.970000,5,13.888889,0,
20,8,241.447778,170.970000,5,13.888889,0,
21,8,248.392222,170.970000,5,13.888889,0,
22,8,255.336667,170.970000,5,13.888889,0,
23,8,262.281111,170.970000,5,13.888889,0,
24,8,269.225556,170.970000,5,13.888889,0,
25,8,276.170000,170.970000,5,13.888889,0,
26,8,283.114444,170.970000,5,13.888889,0,
27,8,290.058889,170.970000,5,13.888889,0,
28,8,297.003333,170.970000,5,13.888889,0,
29,8,303.947778,170.970000,5,13.888889,0,
30,8,310.892222,170.970000,5,13.888889,0,
31,8,317.836667,170.970000,5,13.888889,0,
32,8,324.781111,170.970000,5,13.888889,0,
33,8,331.725556,170.970000,5,13.888889,0,
34,8,338.670000,170.970000,5,13.888889,0,
35,8,345.614444,170.970000,5,13.888889,0,
36,8,352.558889,170.970000,5,13.888889,0,
37,8,359.503333,170.970000,5,13.888889,0,
38,8,371.110000,170.970000,5,13.888889,1,
39,8,371.110000,170.970000,30,13.888889,0,
40,8,371.110000,164.025556,30,13.888889,0,
41,8,371.110000,157.081111,30,13.888889,0,
42,8,371.110000,150.136667,30,13.888889,0,
43,8,371.110000,143.192222,30,13.888889,0,
44,8,371.110000,136.247778,30,13.888889,0,
45,8,371.110000,129.303333,30,13.888889,0,
46,8,371.110000,122.358889,30,13.888889,0,
47,8,371.110000,115.414444,30,13.888889,0,
48,8,371.110000,107.430000,30,13.888889,1,
